league_name,team_long_name_home,team_short_name_home,team_long_name_away,team_short_name_away,home_players_average_rating,home_team_score,home_team_prob_receive_red_cards,home_team_prob_case_win,away_players_average_rating,away_team_score,away_team_prob_receive_red_cards,away_team_prob_case_win,home_avg_bet,draw_avg_bet,away_avg_bet,match_result
Italy Serie A,Roma,ROM,Frosinone,FRO,79.0,55.88,9.433962264150944,62.264150943396224,79.0,55.88,0.0,0.0,0.647393359108288,0.2733939671557494,0.1328737124974289,1
Italy Serie A,Roma,ROM,Carpi,CAP,79.45,55.88,7.920792079207921,62.264150943396224,68.27,52.5,0.0,14.285714285714286,0.8129080547794723,0.2332090238641923,0.0179857251242879,1
Italy Serie A,Lecce,LEC,Bologna,BOL,71.45,46.25,6.896551724137931,25.714285714285715,73.55,42.5,5.555555555555555,22.89156626506024,0.3887790080410217,0.3071834112723481,0.3673864714035472,-1
Italy Serie A,Lecce,LEC,Fiorentina,FIO,71.1,46.25,11.428571428571429,25.714285714285715,75.36,50.0,6.818181818181818,36.44859813084112,0.2900818519445762,0.3074512453278472,0.4662577166343422,-1
Italy Serie A,Lecce,LEC,Genoa,GEN,68.09,51.25,16.666666666666668,25.714285714285715,76.82,53.75,0.0,18.09523809523809,0.2792399456840165,0.3296767734324169,0.4550575388935245,-1
Italy Serie A,Lecce,LEC,Udinese,UDI,69.27,51.5,10.526315789473683,25.714285714285715,73.82,53.62,10.344827586206897,29.09090909090909,0.3166774682971161,0.3119270133977853,0.4378489816803171,-1
Italy Serie A,Lecce,LEC,Atalanta,ATA,69.91,51.5,10.0,25.714285714285715,70.82,56.25,7.6923076923076925,19.78021978021978,0.4273327010170309,0.305226481326464,0.3346354814134931,1
Italy Serie A,Lecce,LEC,Bari,BAR,69.27,51.5,12.5,25.714285714285715,70.18,56.62,0.0,14.285714285714286,0.4506743627220967,0.3078349796449215,0.3093613880887518,0
Italy Serie A,Lecce,LEC,Cagliari,CAG,69.91,51.5,9.523809523809524,25.714285714285715,73.55,52.62,9.67741935483871,16.0,0.3879833511650018,0.315160980703345,0.3612394646000195,-1
Italy Serie A,Lecce,LEC,Catania,CAT,68.0,51.5,8.333333333333334,25.714285714285715,71.73,52.25,6.25,8.860759493670885,0.4177980778799433,0.3189451877249838,0.3306674001055033,1
Italy Serie A,Lecce,LEC,Chievo Verona,CHI,71.78,46.25,7.407407407407407,25.714285714285715,73.91,51.25,0.0,26.16822429906542,0.374318142498841,0.3057238190812215,0.3829844106951833,-1
Italy Serie A,Lecce,LEC,Lazio,LAZ,68.55,51.5,8.0,25.714285714285715,75.64,45.12,19.35483870967742,33.9622641509434,0.2464690629831804,0.3173841685854025,0.5024565731082524,-1
Italy Serie A,Lecce,LEC,Milan,ACM,69.0,51.5,9.090909090909092,25.714285714285715,80.09,53.12,9.375,40.0,0.140714159900826,0.3265483089422426,0.5953592890785011,-1
Italy Serie A,Lecce,LEC,Parma,PAR,70.4,46.25,11.764705882352942,25.714285714285715,74.09,48.12,6.976744186046512,22.22222222222222,0.3608270394469219,0.3123841951379496,0.3908482871744057,-1
Italy Serie A,Lecce,LEC,Sampdoria,SAM,68.45,51.25,20.0,25.714285714285715,74.18,43.75,0.0,22.80701754385965,0.3197574796948726,0.3184608220195446,0.4281670747429532,-1
Italy Serie A,Lecce,LEC,Siena,SIE,71.4,46.25,10.0,25.714285714285715,70.36,48.12,9.090909090909092,14.893617021276595,0.4848185766964594,0.3014573954133143,0.2789593176866757,1
Italy Serie A,Lecce,LEC,Inter,INT,71.73,46.25,7.142857142857143,25.714285714285715,82.27,50.0,7.6923076923076925,40.36697247706422,0.1469842196565028,0.3244128194266131,0.5861084385744271,-1
Italy Serie A,Lecce,LEC,Juventus,JUV,71.8,46.25,7.6923076923076925,25.714285714285715,82.09,48.75,5.2631578947368425,54.54545454545455,0.0936763867305046,0.3171146475228129,0.6484517279586364,-1
Italy Serie A,Lecce,LEC,Livorno,LIV,70.9,46.25,11.428571428571429,25.714285714285715,70.9,46.25,10.714285714285714,7.142857142857143,0.4963549433627446,0.3082107254616277,0.2598899965441346,1
Italy Serie A,Lecce,LEC,Napoli,NAP,71.5,46.25,12.12121212121212,25.714285714285715,79.82,55.0,2.380952380952381,42.05607476635514,0.1849484833410161,0.3169996545325044,0.558155308846939,-1
Italy Serie A,Lecce,LEC,Palermo,PAL,70.7,46.25,12.903225806451612,25.714285714285715,74.27,48.75,4.761904761904762,18.68131868131868,0.3774261116658084,0.3136227112453488,0.3720795477706111,-1
Italy Serie A,Lecce,LEC,Roma,ROM,71.27,46.25,12.5,25.714285714285715,77.3,47.5,25.58139534883721,44.95412844036697,0.2193531888664069,0.3088188253072618,0.5347320655744257,-1
Italy Serie A,Lecce,LEC,Cesena,CES,69.09,51.5,10.0,25.714285714285715,70.55,45.0,11.11111111111111,11.904761904761903,0.449615858334877,0.3106042275256017,0.3072658015216074,1
Italy Serie A,Lecce,LEC,Brescia,BRE,70.9,46.25,11.428571428571429,25.714285714285715,70.9,46.25,0.0,0.0,0.52569989905856,0.3115054525939832,0.2264114918893855,1
Italy Serie A,Lecce,LEC,Novara,NOV,68.73,51.5,8.695652173913043,25.714285714285715,67.45,50.25,0.0,14.285714285714286,0.4953471820622033,0.3013268309295074,0.2742103280027294,1
Italy Serie A,Lecce,LEC,Pescara,PES,70.9,46.25,11.428571428571429,25.714285714285715,70.9,46.25,31.57894736842105,10.526315789473683,0.4824547011910426,0.3066500652410382,0.275748235591121,1
Italy Serie A,Lecce,LEC,Torino,TOR,70.9,46.25,11.428571428571429,25.714285714285715,70.9,46.25,9.67741935483871,25.806451612903224,0.4196794139640014,0.2996019223093437,0.3473660893517049,-1
Italy Serie A,Lecce,LEC,Hellas Verona,VER,70.9,46.25,11.428571428571429,25.714285714285715,70.9,46.25,4.444444444444445,22.22222222222222,0.4344044813382456,0.3012551904044325,0.3305668397041605,0
Italy Serie A,Lecce,LEC,Sassuolo,SAS,70.9,46.25,11.428571428571429,25.714285714285715,70.9,46.25,13.953488372093023,20.930232558139537,0.4397123544615197,0.3018511358805692,0.3245112962265573,1
Italy Serie A,Lecce,LEC,Empoli,EMP,70.9,46.25,11.428571428571429,25.714285714285715,70.9,46.25,3.8461538461538463,23.07692307692308,0.4308931191182336,0.3008609495509883,0.3345728146201134,0
Italy Serie A,Lecce,LEC,Frosinone,FRO,70.9,46.25,11.428571428571429,25.714285714285715,70.9,46.25,0.0,0.0,0.52569989905856,0.3115054525939832,0.2264114918893855,1
Italy Serie A,Lecce,LEC,Carpi,CAP,70.9,46.25,11.428571428571429,25.714285714285715,70.9,46.25,14.285714285714286,14.285714285714286,0.4670099876669293,0.3049159983292721,0.2933685011988837,1
Italy Serie A,Cesena,CES,Bologna,BOL,70.18,41.88,0.0,26.31578947368421,69.7,52.5,0.0,22.89156626506024,0.4443312862613631,0.2989778853067478,0.3250099539173794,1
Italy Serie A,Cesena,CES,Fiorentina,FIO,68.36,53.62,6.896551724137931,26.31578947368421,77.73,52.88,5.617977528089888,36.44859813084112,0.1928119510306975,0.3224882348204542,0.5498284505447439,-1
Italy Serie A,Cesena,CES,Genoa,GEN,69.36,53.62,7.142857142857143,26.31578947368421,74.0,52.88,10.588235294117649,18.09523809523809,0.3620964201854695,0.3166467333392029,0.3862665582100773,-1
Italy Serie A,Cesena,CES,Udinese,UDI,67.09,51.88,5.882352941176471,26.31578947368421,73.45,59.25,4.25531914893617,29.09090909090909,0.2850730079236693,0.3169981702970467,0.4674250902669505,-1
Italy Serie A,Cesena,CES,Atalanta,ATA,71.4,47.5,4.761904761904762,26.31578947368421,74.64,48.38,4.761904761904762,19.78021978021978,0.3808674340792949,0.3114329199329522,0.3699093582739782,-1
Italy Serie A,Cesena,CES,Bari,BAR,71.55,45.0,0.0,26.31578947368421,71.0,56.62,0.0,14.285714285714286,0.4794484991339264,0.3025788098589753,0.2825134401444937,1
Italy Serie A,Cesena,CES,Cagliari,CAG,66.82,51.88,5.2631578947368425,26.31578947368421,71.18,60.62,9.0,16.0,0.3793834072297319,0.3170671575941495,0.3737998212345639,0
Italy Serie A,Cesena,CES,Catania,CAT,71.09,45.0,0.0,26.31578947368421,73.55,52.25,9.523809523809524,8.860759493670885,0.4417799714721123,0.3141653018528665,0.3062983908327902,1
Italy Serie A,Cesena,CES,Chievo Verona,CHI,68.27,51.88,5.405405405405405,26.31578947368421,72.91,57.38,0.0,26.16822429906542,0.3302392750372429,0.3130491625578705,0.4249196890694425,-1
Italy Serie A,Cesena,CES,Lazio,LAZ,66.82,51.88,6.25,26.31578947368421,76.18,66.62,13.186813186813186,33.9622641509434,0.2050770548236289,0.3237833685463994,0.5391643127877435,-1
Italy Serie A,Cesena,CES,Milan,ACM,72.9,47.5,4.545454545454546,26.31578947368421,79.45,46.25,9.523809523809524,40.0,0.2294581797263633,0.311863657067589,0.517295753520012,-1
Italy Serie A,Cesena,CES,Parma,PAR,69.09,41.88,0.0,26.31578947368421,73.3,46.88,14.285714285714286,22.22222222222222,0.3541098580616407,0.3134842406508634,0.3988305093333415,-1
Italy Serie A,Cesena,CES,Sampdoria,SAM,70.36,41.88,0.0,26.31578947368421,75.36,43.75,0.0,22.80701754385965,0.334301208161311,0.3154377086662622,0.4134474459054004,-1
Italy Serie A,Cesena,CES,Siena,SIE,65.91,51.88,5.2631578947368425,26.31578947368421,65.91,51.88,6.382978723404255,14.893617021276595,0.4726681794777164,0.304601517526323,0.2985096676877247,1
Italy Serie A,Cesena,CES,Inter,INT,68.45,53.62,7.6923076923076925,26.31578947368421,77.64,56.38,6.818181818181818,40.36697247706422,0.180224466364937,0.3201303644977716,0.5652042120034998,-1
Italy Serie A,Cesena,CES,Juventus,JUV,66.82,51.88,6.0606060606060606,26.31578947368421,80.82,50.0,5.319148936170213,54.54545454545455,0.0272400381561201,0.3282105371058742,0.71096842317079,-1
Italy Serie A,Cesena,CES,Livorno,LIV,65.91,51.88,5.2631578947368425,26.31578947368421,65.91,51.88,10.714285714285714,7.142857142857143,0.5045105782114735,0.3081766469678152,0.2621819285942735,1
Italy Serie A,Cesena,CES,Napoli,NAP,67.0,51.88,6.666666666666667,26.31578947368421,77.55,54.5,2.272727272727273,42.05607476635514,0.1476872504461843,0.3235995253943697,0.5962850960275355,-1
Italy Serie A,Cesena,CES,Palermo,PAL,67.18,51.88,5.714285714285714,26.31578947368421,71.55,51.5,7.6923076923076925,18.68131868131868,0.3677343900244167,0.3158186935331964,0.3862602739408446,-1
Italy Serie A,Cesena,CES,Roma,ROM,67.64,51.88,5.555555555555555,26.31578947368421,78.36,55.88,17.708333333333332,44.95412844036697,0.1315951644542899,0.3226987226979153,0.6121496118735541,-1
Italy Serie A,Cesena,CES,Lecce,LEC,68.91,41.88,0.0,26.31578947368421,68.73,51.25,50.0,22.22222222222222,0.4425756506549959,0.3003337471405529,0.3276930032515476,1
Italy Serie A,Cesena,CES,Brescia,BRE,70.27,45.0,0.0,26.31578947368421,66.91,50.62,0.0,0.0,0.596163445081904,0.3008855971100047,0.170892989566075,1
Italy Serie A,Cesena,CES,Novara,NOV,65.91,51.88,5.2631578947368425,26.31578947368421,65.91,51.88,7.142857142857143,14.285714285714286,0.4751656225156582,0.3048819198354596,0.2956604332490226,1
Italy Serie A,Cesena,CES,Pescara,PES,65.91,51.88,5.2631578947368425,26.31578947368421,65.91,51.88,31.57894736842105,10.526315789473683,0.4906103360397715,0.3066159867472257,0.2780401676412599,1
Italy Serie A,Cesena,CES,Torino,TOR,66.09,51.88,6.451612903225806,26.31578947368421,72.73,50.12,8.88888888888889,25.806451612903224,0.2941388139161041,0.3194690200749232,0.4573245148113757,-1
Italy Serie A,Cesena,CES,Hellas Verona,VER,69.64,53.62,7.407407407407407,26.31578947368421,70.36,46.75,4.166666666666667,22.22222222222222,0.4236067678440695,0.3029495081036513,0.3417586921336194,0
Italy Serie A,Cesena,CES,Sassuolo,SAS,65.91,51.88,5.2631578947368425,26.31578947368421,65.91,51.88,13.953488372093023,20.930232558139537,0.4478679893102485,0.3018170573867567,0.3268032282766962,1
Italy Serie A,Cesena,CES,Empoli,EMP,69.18,53.62,4.0,26.31578947368421,66.73,56.25,0.0,23.07692307692308,0.4843725180318221,0.2930975595556337,0.2946433782736946,1
Italy Serie A,Cesena,CES,Frosinone,FRO,65.91,51.88,5.2631578947368425,26.31578947368421,65.91,51.88,0.0,0.0,0.5338555339072888,0.3114713741001708,0.2287034239395244,1
Italy Serie A,Cesena,CES,Carpi,CAP,65.91,51.88,5.2631578947368425,26.31578947368421,65.91,51.88,14.285714285714286,14.285714285714286,0.4751656225156582,0.3048819198354596,0.2956604332490226,1
Italy Serie A,Brescia,BRE,Bologna,BOL,66.91,50.62,0.0,33.333333333333336,66.91,50.62,4.819277108433735,22.89156626506024,0.4638420665792818,0.2936592701821635,0.3184519875427756,1
Italy Serie A,Brescia,BRE,Fiorentina,FIO,66.91,50.62,0.0,33.333333333333336,66.91,50.62,4.672897196261682,36.44859813084112,0.4081457966537483,0.2874059292810278,0.3819936691620134,-1
Italy Serie A,Brescia,BRE,Genoa,GEN,66.91,50.62,0.0,33.333333333333336,66.91,50.62,10.476190476190476,18.09523809523809,0.4835467918497248,0.2958716331401148,0.2959716422485023,1
Italy Serie A,Brescia,BRE,Udinese,UDI,66.91,50.62,0.0,33.333333333333336,66.91,50.62,3.636363636363636,29.09090909090909,0.438373344899803,0.2907997501606097,0.3475082494139949,1
Italy Serie A,Brescia,BRE,Atalanta,ATA,66.91,50.62,0.0,33.333333333333336,66.91,50.62,9.89010989010989,19.78021978021978,0.4766243920445581,0.2950944154576104,0.303869135654238,1
Italy Serie A,Brescia,BRE,Bari,BAR,66.91,50.62,0.0,33.333333333333336,66.91,50.62,0.0,14.285714285714286,0.499197434887493,0.2976288209440377,0.2781164397659694,1
Italy Serie A,Brescia,BRE,Cagliari,CAG,66.91,50.62,0.0,33.333333333333336,66.91,50.62,9.0,16.0,0.4921546455204973,0.2968380864322724,0.2861512808831092,1
Italy Serie A,Brescia,BRE,Catania,CAT,66.91,50.62,0.0,33.333333333333336,66.91,50.62,7.594936708860759,8.860759493670885,0.5214847430108971,0.3001311453483584,0.2526897273699575,1
Italy Serie A,Brescia,BRE,Chievo Verona,CHI,66.91,50.62,0.0,33.333333333333336,66.91,50.62,0.9345794392523364,26.16822429906542,0.4503805927019311,0.2921478730042312,0.3338096531168605,1
Italy Serie A,Brescia,BRE,Lazio,LAZ,66.91,50.62,0.0,33.333333333333336,66.91,50.62,12.264150943396226,33.9622641509434,0.4183603871216621,0.2885527801643412,0.3703402450413161,-1
Italy Serie A,Brescia,BRE,Milan,ACM,66.91,50.62,0.0,33.333333333333336,66.91,50.62,8.181818181818182,40.0,0.3935555943825579,0.2857678032675576,0.3986390565230662,-1
Italy Serie A,Brescia,BRE,Parma,PAR,66.91,50.62,0.0,33.333333333333336,66.91,50.62,8.080808080808081,22.22222222222222,0.4665919285588093,0.2939680130191981,0.3153147782712462,1
Italy Serie A,Brescia,BRE,Sampdoria,SAM,71.45,43.12,0.0,33.333333333333336,75.27,43.75,0.0,22.80701754385965,0.381945787691374,0.3046338324063734,0.3766787244716374,-1
Italy Serie A,Brescia,BRE,Siena,SIE,66.91,50.62,0.0,33.333333333333336,66.91,50.62,6.382978723404255,14.893617021276595,0.4966999918495512,0.2973484186349011,0.2809656742046715,1
Italy Serie A,Brescia,BRE,Inter,INT,69.0,50.62,0.0,33.333333333333336,82.45,55.0,3.8461538461538463,40.36697247706422,0.1191604097800156,0.3257106548004651,0.6171582852884435,-1
Italy Serie A,Brescia,BRE,Juventus,JUV,66.91,50.62,0.0,33.333333333333336,66.91,50.62,6.363636363636363,54.54545454545455,0.3337985936928976,0.279058540743488,0.466813466001828,-1
Italy Serie A,Brescia,BRE,Livorno,LIV,66.91,50.62,0.0,33.333333333333336,66.91,50.62,10.714285714285714,7.142857142857143,0.5285423905833083,0.3009235480763933,0.2446379351112203,1
Italy Serie A,Brescia,BRE,Napoli,NAP,66.91,50.62,0.0,33.333333333333336,66.91,50.62,2.803738317757009,42.05607476635514,0.3851086351729213,0.2848194145229169,0.4082758597320968,-1
Italy Serie A,Brescia,BRE,Palermo,PAL,66.91,50.62,0.0,33.333333333333336,66.91,50.62,6.593406593406593,18.68131868131868,0.4811390006131451,0.2956012965548958,0.2987185964765843,1
Italy Serie A,Brescia,BRE,Roma,ROM,66.91,50.62,0.0,33.333333333333336,66.91,50.62,15.596330275229358,44.95412844036697,0.3732025792394052,0.2834826530730064,0.4218590102102133,-1
Italy Serie A,Brescia,BRE,Lecce,LEC,69.45,50.62,0.0,33.333333333333336,68.55,51.5,14.285714285714286,22.22222222222222,0.4816336493710345,0.2909736839924465,0.2988037294161532,1
Italy Serie A,Brescia,BRE,Cesena,CES,66.91,50.62,0.0,33.333333333333336,66.91,50.62,14.285714285714286,11.904761904761903,0.5089790867860982,0.2987270633214896,0.2669569382143864,1
Italy Serie A,Brescia,BRE,Novara,NOV,66.91,50.62,0.0,33.333333333333336,66.91,50.62,7.142857142857143,14.285714285714286,0.499197434887493,0.2976288209440377,0.2781164397659694,1
Italy Serie A,Brescia,BRE,Pescara,PES,66.91,50.62,0.0,33.333333333333336,66.91,50.62,31.57894736842105,10.526315789473683,0.5146421484116064,0.2993628878558038,0.2604961741582068,1
Italy Serie A,Brescia,BRE,Torino,TOR,66.91,50.62,0.0,33.333333333333336,66.91,50.62,9.67741935483871,25.806451612903224,0.4518668611845651,0.2923147449241093,0.3321140279187906,1
Italy Serie A,Brescia,BRE,Hellas Verona,VER,66.91,50.62,0.0,33.333333333333336,66.91,50.62,4.444444444444445,22.22222222222222,0.4665919285588093,0.2939680130191981,0.3153147782712462,1
Italy Serie A,Brescia,BRE,Sassuolo,SAS,66.91,50.62,0.0,33.333333333333336,66.91,50.62,13.953488372093023,20.930232558139537,0.4718998016820834,0.2945639584953349,0.309259234793643,1
Italy Serie A,Brescia,BRE,Empoli,EMP,66.91,50.62,0.0,33.333333333333336,66.91,50.62,3.8461538461538463,23.07692307692308,0.4630805663387972,0.2935737721657539,0.3193207531871991,1
Italy Serie A,Brescia,BRE,Frosinone,FRO,66.91,50.62,0.0,33.333333333333336,66.91,50.62,0.0,0.0,0.5578873462791236,0.3042182752087489,0.2111594304564713,1
Italy Serie A,Brescia,BRE,Carpi,CAP,66.91,50.62,0.0,33.333333333333336,66.91,50.62,14.285714285714286,14.285714285714286,0.499197434887493,0.2976288209440377,0.2781164397659694,1
Italy Serie A,Novara,NOV,Bologna,BOL,68.25,48.12,7.6923076923076925,30.76923076923077,68.25,48.12,4.819277108433735,22.89156626506024,0.4530131014610333,0.29611200846868,0.3235869780902619,1
Italy Serie A,Novara,NOV,Fiorentina,FIO,69.56,48.12,25.0,30.76923076923077,76.82,50.0,5.405405405405405,36.44859813084112,0.2498000043035224,0.3114892118056858,0.5040158858647809,-1
Italy Serie A,Novara,NOV,Genoa,GEN,68.25,48.12,10.0,30.76923076923077,77.09,48.75,12.5,18.09523809523809,0.2950124445266269,0.3248470538719114,0.4446249652303006,-1
Italy Serie A,Novara,NOV,Udinese,UDI,68.25,48.12,7.6923076923076925,30.76923076923077,68.25,48.12,3.636363636363636,29.09090909090909,0.4275443797815547,0.2932524884471263,0.3526432399614812,1
Italy Serie A,Novara,NOV,Atalanta,ATA,70.11,48.12,12.5,30.76923076923077,75.0,48.38,8.695652173913043,19.78021978021978,0.3652608004191332,0.3120033052923767,0.3870028532937574,-1
Italy Serie A,Novara,NOV,Bari,BAR,68.25,48.12,7.6923076923076925,30.76923076923077,68.25,48.12,0.0,14.285714285714286,0.4883684697692446,0.3000815592305542,0.2832514303134558,1
Italy Serie A,Novara,NOV,Cagliari,CAG,69.6,48.12,14.285714285714286,30.76923076923077,74.91,49.38,7.894736842105263,16.0,0.3729605311542227,0.3150661464390579,0.376485129241617,0
Italy Serie A,Novara,NOV,Catania,CAT,68.25,48.12,7.6923076923076925,30.76923076923077,68.25,48.12,7.594936708860759,8.860759493670885,0.5106557778926486,0.3025838836348749,0.2578247179174438,1
Italy Serie A,Novara,NOV,Chievo Verona,CHI,69.73,48.12,16.666666666666668,30.76923076923077,73.36,51.25,0.0,26.16822429906542,0.3648024162157279,0.3053203731185298,0.3967713081249409,-1
Italy Serie A,Novara,NOV,Lazio,LAZ,69.22,48.12,9.090909090909092,30.76923076923077,76.73,48.75,20.0,33.9622641509434,0.2553973188415798,0.3134255003670242,0.4966754957257061,-1
Italy Serie A,Novara,NOV,Milan,ACM,69.9,48.12,20.0,30.76923076923077,81.18,46.25,10.256410256410255,40.0,0.1539897496799813,0.3218729438202252,0.5856721396395183,-1
Italy Serie A,Novara,NOV,Parma,PAR,66.55,50.25,33.333333333333336,30.76923076923077,73.45,48.75,6.0606060606060606,22.22222222222222,0.3190979175630673,0.3173196541546442,0.4337432846831639,-1
Italy Serie A,Novara,NOV,Sampdoria,SAM,68.25,48.12,7.6923076923076925,30.76923076923077,68.25,48.12,8.771929824561404,22.80701754385965,0.453360452447921,0.2961510075638844,0.3231906990243846,1
Italy Serie A,Novara,NOV,Siena,SIE,68.25,48.12,7.6923076923076925,30.76923076923077,68.25,48.12,6.382978723404255,14.893617021276595,0.4858710267313029,0.2998011569214175,0.2861006647521578,1
Italy Serie A,Novara,NOV,Inter,INT,68.0,50.25,0.0,30.76923076923077,81.09,55.0,9.375,40.36697247706422,0.1183785781449577,0.3273541857642383,0.6181985284863876,-1
Italy Serie A,Novara,NOV,Juventus,JUV,68.89,48.12,8.333333333333334,30.76923076923077,81.91,48.75,6.818181818181818,54.54545454545455,0.0604675169175927,0.320501137039326,0.6828509273222965,-1
